GeoFips,og_gdp_description,year,og_gdp_value,state
13000,Compensation ,2010,223589200000.0,GA
13000,Gross operating surplus ,2010,169527100000.0,GA
13000,  Taxes on production and imports (TOPI) ,2010,26133300000.0,GA
13000,  Subsidies ,2010,-1158300000.0,GA
15000,Current-dollar GDP ,2010,66872899999.99999,HI
15000,Compensation ,2010,36556100000.0,HI
15000,Gross operating surplus ,2010,24948600000.0,HI
15000,  Taxes on production and imports (TOPI) ,2010,5592600000.0,HI
15000,  Subsidies ,2010,-224400000.0,HI
16000,Current-dollar GDP ,2010,55587600000.0,ID
16000,Compensation ,2010,28902700000.0,ID
16000,Gross operating surplus ,2010,23602200000.0,ID
16000,  Taxes on production and imports (TOPI) ,2010,3359700000.0,ID
16000,  Subsidies ,2010,-277000000.0,ID
17000,Current-dollar GDP ,2010,666404800000.0,IL
17000,Compensation ,2010,362460900000.0,IL
17000,Gross operating surplus ,2010,258812800000.0,IL
17000,  Taxes on production and imports (TOPI) ,2010,47998300000.0,IL
17000,  Subsidies ,2010,-2867200000.0,IL
18000,Current-dollar GDP ,2010,282562200000.0,IN
18000,Compensation ,2010,142246900000.0,IN
18000,Gross operating surplus ,2010,123358000000.0,IN
18000,  Taxes on production and imports (TOPI) ,2010,17886500000.0,IN
18000,  Subsidies ,2010,-929300000.0,IN
19000,Current-dollar GDP ,2010,142233900000.0,IA
19000,Compensation ,2010,71824000000.0,IA
19000,Gross operating surplus ,2010,62605900000.0,IA
19000,  Taxes on production and imports (TOPI) ,2010,9134000000.0,IA
19000,  Subsidies ,2010,-1330100000.0,IA
20000,Current-dollar GDP ,2010,128591300000.0,KS
20000,Compensation ,2010,69941100000.0,KS
20000,Gross operating surplus ,2010,50641300000.0,KS
20000,  Taxes on production and imports (TOPI) ,2010,8969200000.0,KS
20000,  Subsidies ,2010,-960300000.0,KS
21000,Current-dollar GDP ,2010,166408700000.0,KY
21000,Compensation ,2010,91544700000.0,KY
21000,Gross operating surplus ,2010,63314000000.0,KY
21000,  Taxes on production and imports (TOPI) ,2010,12174200000.0,KY
21000,  Subsidies ,2010,-624300000.0,KY
22000,Current-dollar GDP ,2010,225308900000.0,LA
22000,Compensation ,2010,104420200000.0,LA
22000,Gross operating surplus ,2010,107840200000.0,LA
22000,  Taxes on production and imports (TOPI) ,2010,14377400000.0,LA
22000,  Subsidies ,2010,-1328900000.0,LA
23000,Current-dollar GDP ,2010,52256200000.0,ME
23000,Compensation ,2010,29226800000.0,ME
23000,Gross operating surplus ,2010,18675000000.0,ME
23000,  Taxes on production and imports (TOPI) ,2010,4541800000.0,ME
23000,  Subsidies ,2010,-187500000.0,ME
24000,Current-dollar GDP ,2010,314728300000.0,MD
24000,Compensation ,2010,173290200000.0,MD
24000,Gross operating surplus ,2010,123269400000.0,MD
24000,  Taxes on production and imports (TOPI) ,2010,19204800000.0,MD
24000,  Subsidies ,2010,-1036099999.9999999,MD
25000,Current-dollar GDP ,2010,411136100000.0,MA
25000,Compensation ,2010,229648000000.0,MA
25000,Gross operating surplus ,2010,161878900000.0,MA
25000,  Taxes on production and imports (TOPI) ,2010,21114000000.0,MA
25000,  Subsidies ,2010,-1504700000.0,MA
26000,Current-dollar GDP ,2010,390043000000.0,MI
26000,Compensation ,2010,218410400000.0,MI
26000,Gross operating surplus ,2010,142564600000.0,MI
26000,  Taxes on production and imports (TOPI) ,2010,30110900000.0,MI
26000,  Subsidies ,2010,-1042900000.0000001,MI
27000,Current-dollar GDP ,2010,274231300000.0,MN
27000,Compensation ,2010,153124600000.0,MN
27000,Gross operating surplus ,2010,103553100000.0,MN
27000,  Taxes on production and imports (TOPI) ,2010,18808600000.0,MN
27000,  Subsidies ,2010,-1255000000.0,MN
28000,Current-dollar GDP ,2010,93943100000.0,MS
28000,Compensation ,2010,51211000000.0,MS
28000,Gross operating surplus ,2010,36035800000.0,MS
28000,  Taxes on production and imports (TOPI) ,2010,7486900000.0,MS
28000,  Subsidies ,2010,-790600000.0,MS
29000,Current-dollar GDP ,2010,259816100000.0,MO
29000,Compensation ,2010,142433300000.0,MO
29000,Gross operating surplus ,2010,102900700000.0,MO
29000,  Taxes on production and imports (TOPI) ,2010,15509100000.0,MO
29000,  Subsidies ,2010,-1026900000.0000001,MO
30000,Current-dollar GDP ,2010,38336100000.0,MT
30000,Compensation ,2010,19652900000.0,MT
30000,Gross operating surplus ,2010,16589900000.000002,MT
30000,  Taxes on production and imports (TOPI) ,2010,2523000000.0,MT
30000,  Subsidies ,2010,-429700000.0,MT
31000,Current-dollar GDP ,2010,91561500000.0,NE
31000,Compensation ,2010,46521300000.0,NE
31000,Gross operating surplus ,2010,39759200000.0,NE
31000,  Taxes on production and imports (TOPI) ,2010,6038900000.0,NE
31000,  Subsidies ,2010,-757900000.0,NE
32000,Current-dollar GDP ,2010,124669400000.0,NV
32000,Compensation ,2010,63272300000.0,NV
32000,Gross operating surplus ,2010,50698500000.0,NV
32000,  Taxes on production and imports (TOPI) ,2010,10971600000.0,NV
32000,  Subsidies ,2010,-273000000.0,NV
33000,Current-dollar GDP ,2010,64843600000.0,NH
33000,Compensation ,2010,35657900000.0,NH
33000,Gross operating surplus ,2010,24931600000.0,NH
33000,  Taxes on production and imports (TOPI) ,2010,4428000000.0,NH
33000,  Subsidies ,2010,-174000000.0,NH
34000,Current-dollar GDP ,2010,492762400000.0,NJ
34000,Compensation ,2010,267828000000.0,NJ
34000,Gross operating surplus ,2010,183946800000.0,NJ
34000,  Taxes on production and imports (TOPI) ,2010,42557100000.0,NJ
34000,  Subsidies ,2010,-1569500000.0,NJ
35000,Current-dollar GDP ,2010,84611500000.0,NM
35000,Compensation ,2010,41978800000.0,NM
35000,Gross operating surplus ,2010,37379400000.0,NM
35000,  Taxes on production and imports (TOPI) ,2010,5518000000.0,NM
35000,  Subsidies ,2010,-264700000.0,NM
36000,Current-dollar GDP ,2010,1223529700000.0,NY
36000,Compensation ,2010,644162300000.0,NY
36000,Gross operating surplus ,2010,489273100000.0,NY
36000,  Taxes on production and imports (TOPI) ,2010,95927600000.0,NY
36000,  Subsidies ,2010,-5833400000.0,NY
37000,Current-dollar GDP ,2010,420027600000.0,NC
37000,Compensation ,2010,216396700000.0,NC
37000,Gross operating surplus ,2010,174937000000.0,NC
37000,  Taxes on production and imports (TOPI) ,2010,30056800000.0,NC
37000,  Subsidies ,2010,-1362900000.0,NC
38000,Current-dollar GDP ,2010,35676200000.0,ND
38000,Compensation ,2010,18296500000.0,ND
38000,Gross operating surplus ,2010,15943900000.0,ND
38000,  Taxes on production and imports (TOPI) ,2010,2503500000.0,ND
38000,  Subsidies ,2010,-1067800000.0,ND
39000,Current-dollar GDP ,2010,500515300000.0,OH
39000,Compensation ,2010,273353599999.99997,OH
39000,Gross operating surplus ,2010,195392100000.0,OH
39000,  Taxes on production and imports (TOPI) ,2010,33437300000.000004,OH
39000,  Subsidies ,2010,-1667700000.0,OH
40000,Current-dollar GDP ,2010,154287400000.0,OK
40000,Compensation ,2010,77859900000.0,OK
40000,Gross operating surplus ,2010,66950500000.0,OK
40000,  Taxes on production and imports (TOPI) ,2010,10038600000.0,OK
40000,  Subsidies ,2010,-561600000.0,OK
41000,Current-dollar GDP ,2010,164137200000.0,OR
41000,Compensation ,2010,89680700000.0,OR
41000,Gross operating surplus ,2010,66673399999.99999,OR
41000,  Taxes on production and imports (TOPI) ,2010,8437100000.0,OR
41000,  Subsidies ,2010,-654000000.0,OR
42000,Current-dollar GDP ,2010,604736800000.0,PA
42000,Compensation ,2010,329319600000.0,PA
42000,Gross operating surplus ,2010,237923000000.0,PA
42000,  Taxes on production and imports (TOPI) ,2010,39455500000.0,PA
42000,  Subsidies ,2010,-1961200000.0,PA
44000,Current-dollar GDP ,2010,49468300000.0,RI
44000,Compensation ,2010,27214900000.0,RI
44000,Gross operating surplus ,2010,18452900000.0,RI
44000,  Taxes on production and imports (TOPI) ,2010,3994800000.0,RI
44000,  Subsidies ,2010,-194200000.0,RI
45000,Current-dollar GDP ,2010,165860000000.0,SC
45000,Compensation ,2010,91620900000.0,SC
45000,Gross operating surplus ,2010,62819800000.0,SC
45000,  Taxes on production and imports (TOPI) ,2010,11930700000.0,SC
45000,  Subsidies ,2010,-511300000.0,SC
46000,Current-dollar GDP ,2010,37852500000.0,SD
46000,Compensation ,2010,17834000000.0,SD
46000,Gross operating surplus ,2010,18026600000.0,SD
46000,  Taxes on production and imports (TOPI) ,2010,2703100000.0,SD
46000,  Subsidies ,2010,-711200000.0,SD
47000,Current-dollar GDP ,2010,257776000000.0,TN
47000,Compensation ,2010,136247600000.0,TN
47000,Gross operating surplus ,2010,103470300000.0,TN
47000,  Taxes on production and imports (TOPI) ,2010,18812000000.0,TN
47000,  Subsidies ,2010,-753900000.0,TN
48000,Current-dollar GDP ,2010,1245959400000.0,TX
48000,Compensation ,2010,609315700000.0,TX
48000,Gross operating surplus ,2010,545306600000.0,TX
48000,  Taxes on production and imports (TOPI) ,2010,94325300000.0,TX
48000,  Subsidies ,2010,-2988300000.0,TX
49000,Current-dollar GDP ,2010,118669800000.0,UT
49000,Compensation ,2010,61745100000.0,UT
49000,Gross operating surplus ,2010,50676700000.0,UT
49000,  Taxes on production and imports (TOPI) ,2010,6559700000.0,UT
49000,  Subsidies ,2010,-311700000.0,UT
50000,Current-dollar GDP ,2010,27406600000.0,VT
50000,Compensation ,2010,15087600000.0,VT
50000,Gross operating surplus ,2010,9878300000.0,VT
50000,  Taxes on production and imports (TOPI) ,2010,2540300000.0,VT
50000,  Subsidies ,2010,-99600000.0,VT
51000,Current-dollar GDP ,2010,426992400000.0,VA
51000,Compensation ,2010,241576300000.0,VA
51000,Gross operating surplus ,2010,158444100000.0,VA
51000,  Taxes on production and imports (TOPI) ,2010,28036200000.0,VA
51000,  Subsidies ,2010,-1064200000.0,VA
53000,Current-dollar GDP ,2010,365497800000.0,WA
53000,Compensation ,2010,187194600000.0,WA
53000,Gross operating surplus ,2010,150811700000.0,WA
53000,  Taxes on production and imports (TOPI) ,2010,28858300000.0,WA
53000,  Subsidies ,2010,-1366800000.0,WA
54000,Current-dollar GDP ,2010,65998700000.0,WV
54000,Compensation ,2010,34244300000.000004,WV
54000,Gross operating surplus ,2010,26684800000.0,WV
54000,  Taxes on production and imports (TOPI) ,2010,5195300000.0,WV
54000,  Subsidies ,2010,-125700000.0,WV
55000,Current-dollar GDP ,2010,256432900000.0,WI
55000,Compensation ,2010,144048700000.0,WI
55000,Gross operating surplus ,2010,94344100000.0,WI
55000,  Taxes on production and imports (TOPI) ,2010,18889200000.0,WI
55000,  Subsidies ,2010,-849100000.0,WI
56000,Current-dollar GDP ,2010,37680700000.0,WY
56000,Compensation ,2010,15522900000.0,WY
56000,Gross operating surplus ,2010,18614700000.0,WY
56000,  Taxes on production and imports (TOPI) ,2010,3625500000.0,WY
56000,  Subsidies ,2010,-82300000.0,WY
91000,Current-dollar GDP ,2010,839810700000.0,
91000,Compensation ,2010,457322500000.0,
91000,Gross operating surplus ,2010,333540200000.0,
91000,  Taxes on production and imports (TOPI) ,2010,51736600000.0,
91000,  Subsidies ,2010,-2788500000.0,
92000,Current-dollar GDP ,2010,2800067600000.0,
92000,Compensation ,2010,1512905600000.0,
92000,Gross operating surplus ,2010,1094691600000.0001,
92000,  Taxes on production and imports (TOPI) ,2010,203808500000.0,
92000,  Subsidies ,2010,-11338200000.0,
93000,Current-dollar GDP ,2010,2095958200000.0,
93000,Compensation ,2010,1140520600000.0,
93000,Gross operating surplus ,2010,814471600000.0,
93000,  Taxes on production and imports (TOPI) ,2010,148322100000.0,
93000,  Subsidies ,2010,-7356200000.0,
94000,Current-dollar GDP ,2010,969962900000.0,
94000,Compensation ,2010,519974800000.0,
94000,Gross operating surplus ,2010,393430800000.0,
94000,  Taxes on production and imports (TOPI) ,2010,63666400000.0,
94000,  Subsidies ,2010,-7109100000.0,
95000,Current-dollar GDP ,2010,3266071200000.0,
95000,Compensation ,2010,1740579200000.0,
95000,Gross operating surplus ,2010,1294569800000.0,
95000,  Taxes on production and imports (TOPI) ,2010,241825800000.0,
95000,  Subsidies ,2010,-10903500000.0,
96000,Current-dollar GDP ,2010,1736011400000.0,
96000,Compensation ,2010,863637700000.0,
96000,Gross operating surplus ,2010,748843600000.0,
96000,  Taxes on production and imports (TOPI) ,2010,128044900000.0,
96000,  Subsidies ,2010,-4514700000.0,
97000,Current-dollar GDP ,2010,508574400000.0,
97000,Compensation ,2010,264199300000.0,
97000,Gross operating surplus ,2010,212687400000.0,
97000,  Taxes on production and imports (TOPI) ,2010,33684800000.000004,
97000,  Subsidies ,2010,-1997200000.0,
98000,Current-dollar GDP ,2010,2728601600000.0,
98000,Compensation ,2010,1410383300000.0,
98000,Gross operating surplus ,2010,1136032000000.0,
98000,  Taxes on production and imports (TOPI) ,2010,191983900000.0,
98000,  Subsidies ,2010,-9797600000.0,
0,Current-dollar GDP ,2011,15599731000000.0,
0,Compensation ,2011,8234017000000.0,
0,Gross operating surplus ,2011,6321995000000.0,
0,  Taxes on production and imports (TOPI) ,2011,1103725000000.0,
0,  Subsidies ,2011,-60008000000.0,
1000,Current-dollar GDP ,2011,183916600000.0,AL
1000,Compensation ,2011,98890300000.0,AL
1000,Gross operating surplus ,2011,73907400000.0,AL
1000,  Taxes on production and imports (TOPI) ,2011,11637300000.0,AL
1000,  Subsidies ,2011,-518400000.0,AL
2000,Current-dollar GDP ,2011,56896300000.0,AK
2000,Compensation ,2011,24458400000.0,AK
2000,Gross operating surplus ,2011,25196200000.0,AK
2000,  Taxes on production and imports (TOPI) ,2011,7378000000.0,AK
2000,  Subsidies ,2011,-136300000.0,AK
4000,Current-dollar GDP ,2011,260915700000.0,AZ
4000,Compensation ,2011,139617800000.0,AZ
4000,Gross operating surplus ,2011,102540900000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2011,19513900000.0,AZ
4000,  Subsidies ,2011,-756900000.0,AZ
5000,Current-dollar GDP ,2011,105768100000.0,AR
5000,Compensation ,2011,56870000000.0,AR
5000,Gross operating surplus ,2011,41614400000.0,AR
5000,  Taxes on production and imports (TOPI) ,2011,7877000000.0,AR
5000,  Subsidies ,2011,-593300000.0,AR
6000,Current-dollar GDP ,2011,2023500000000.0,CA
6000,Compensation ,2011,1059293200000.0,CA
6000,Gross operating surplus ,2011,831169100000.0,CA
6000,  Taxes on production and imports (TOPI) ,2011,140407800000.0,CA
6000,  Subsidies ,2011,-7370100000.0,CA
8000,Current-dollar GDP ,2011,267516099999.99997,CO
8000,Compensation ,2011,143060000000.0,CO
8000,Gross operating surplus ,2011,107126600000.0,CO
8000,  Taxes on production and imports (TOPI) ,2011,18326500000.0,CO
8000,  Subsidies ,2011,-997000000.0,CO
9000,Current-dollar GDP ,2011,233158700000.0,CT
9000,Compensation ,2011,124608400000.0,CT
9000,Gross operating surplus ,2011,93431400000.0,CT
9000,  Taxes on production and imports (TOPI) ,2011,15816400000.0,CT
9000,  Subsidies ,2011,-697400000.0,CT
10000,Current-dollar GDP ,2011,61372200000.0,DE
10000,Compensation ,2011,26691500000.0,DE
10000,Gross operating surplus ,2011,31992500000.0,DE
10000,  Taxes on production and imports (TOPI) ,2011,2932000000.0,DE
10000,  Subsidies ,2011,-243800000.0,DE
11000,Current-dollar GDP ,2011,109730400000.0,DC
11000,Compensation ,2011,75879700000.0,DC
11000,Gross operating surplus ,2011,31043300000.0,DC
11000,  Taxes on production and imports (TOPI) ,2011,3651700000.0,DC
11000,  Subsidies ,2011,-844400000.0,DC
12000,Current-dollar GDP ,2011,755240000000.0,FL
12000,Compensation ,2011,405488700000.0,FL
12000,Gross operating surplus ,2011,284517900000.0,FL
12000,  Taxes on production and imports (TOPI) ,2011,67819300000.0,FL
12000,  Subsidies ,2011,-2586000000.0,FL
13000,Current-dollar GDP ,2011,431653900000.0,GA
13000,Compensation ,2011,231955300000.0,GA
13000,Gross operating surplus ,2011,173984500000.0,GA
13000,  Taxes on production and imports (TOPI) ,2011,27020800000.0,GA
13000,  Subsidies ,2011,-1306700000.0,GA
15000,Current-dollar GDP ,2011,69083900000.0,HI
15000,Compensation ,2011,38155400000.0,HI
15000,Gross operating surplus ,2011,25176200000.0,HI
15000,  Taxes on production and imports (TOPI) ,2011,5999000000.0,HI
15000,  Subsidies ,2011,-246800000.0,HI
16000,Current-dollar GDP ,2011,56941100000.0,ID
16000,Compensation ,2011,29302500000.0,ID
16000,Gross operating surplus ,2011,24373000000.0,ID
16000,  Taxes on production and imports (TOPI) ,2011,3520500000.0,ID
16000,  Subsidies ,2011,-254900000.0,ID
17000,Current-dollar GDP ,2011,692880800000.0,IL
17000,Compensation ,2011,377501100000.0,IL
17000,Gross operating surplus ,2011,268839900000.00003,IL
17000,  Taxes on production and imports (TOPI) ,2011,49646800000.0,IL
17000,  Subsidies ,2011,-3107000000.0,IL
18000,Current-dollar GDP ,2011,291356100000.0,IN
18000,Compensation ,2011,147746500000.0,IN
18000,Gross operating surplus ,2011,127599100000.0,IN
18000,  Taxes on production and imports (TOPI) ,2011,17104500000.0,IN
18000,  Subsidies ,2011,-1094000000.0,IN
19000,Current-dollar GDP ,2011,148477600000.0,IA
19000,Compensation ,2011,74054800000.0,IA
19000,Gross operating surplus ,2011,66060800000.0,IA
19000,  Taxes on production and imports (TOPI) ,2011,9674900000.0,IA
19000,  Subsidies ,2011,-1312900000.0,IA
20000,Current-dollar GDP ,2011,136358900000.0,KS
20000,Compensation ,2011,72450000000.0,KS
20000,Gross operating surplus ,2011,55181600000.0,KS
20000,  Taxes on production and imports (TOPI) ,2011,9726300000.0,KS
20000,  Subsidies ,2011,-999000000.0,KS
21000,Current-dollar GDP ,2011,171586900000.0,KY
21000,Compensation ,2011,94536200000.0,KY
21000,Gross operating surplus ,2011,65226700000.0,KY
21000,  Taxes on production and imports (TOPI) ,2011,12515100000.0,KY
21000,  Subsidies ,2011,-691100000.0,KY
22000,Current-dollar GDP ,2011,229945000000.0,LA
22000,Compensation ,2011,106156300000.0,LA
22000,Gross operating surplus ,2011,109636700000.0,LA
22000,  Taxes on production and imports (TOPI) ,2011,15167600000.0,LA
22000,  Subsidies ,2011,-1015600000.0,LA
23000,Current-dollar GDP ,2011,52575500000.0,ME
23000,Compensation ,2011,29665300000.0,ME
23000,Gross operating surplus ,2011,18518100000.0,ME
23000,  Taxes on production and imports (TOPI) ,2011,4591400000.0,ME
23000,  Subsidies ,2011,-199400000.0,ME
24000,Current-dollar GDP ,2011,326281200000.0,MD
24000,Compensation ,2011,180282500000.0,MD
24000,Gross operating surplus ,2011,127703300000.0,MD
24000,  Taxes on production and imports (TOPI) ,2011,19437100000.0,MD
24000,  Subsidies ,2011,-1141600000.0,MD
25000,Current-dollar GDP ,2011,425523000000.0,MA
25000,Compensation ,2011,240554100000.0,MA
25000,Gross operating surplus ,2011,164548900000.0,MA
25000,  Taxes on production and imports (TOPI) ,2011,21772500000.0,MA
25000,  Subsidies ,2011,-1352500000.0,MA
26000,Current-dollar GDP ,2011,404554700000.0,MI
26000,Compensation ,2011,228032500000.0,MI
26000,Gross operating surplus ,2011,148137700000.0,MI
26000,  Taxes on production and imports (TOPI) ,2011,29634600000.0,MI
26000,  Subsidies ,2011,-1250100000.0,MI
27000,Current-dollar GDP ,2011,287039300000.0,MN
27000,Compensation ,2011,160068600000.0,MN
27000,Gross operating surplus ,2011,108721900000.0,MN
27000,  Taxes on production and imports (TOPI) ,2011,19636900000.0,MN
27000,  Subsidies ,2011,-1388100000.0,MN
28000,Current-dollar GDP ,2011,96218000000.0,MS
28000,Compensation ,2011,52015900000.0,MS
28000,Gross operating surplus ,2011,37173600000.0,MS
28000,  Taxes on production and imports (TOPI) ,2011,7709000000.0,MS
28000,  Subsidies ,2011,-680500000.0,MS
29000,Current-dollar GDP ,2011,262067100000.0,MO
29000,Compensation ,2011,144385600000.0,MO
29000,Gross operating surplus ,2011,102898800000.0,MO
29000,  Taxes on production and imports (TOPI) ,2011,15927600000.0,MO
29000,  Subsidies ,2011,-1144900000.0,MO
30000,Current-dollar GDP ,2011,40995100000.0,MT
30000,Compensation ,2011,20628000000.0,MT
30000,Gross operating surplus ,2011,18133900000.0,MT
30000,  Taxes on production and imports (TOPI) ,2011,2676200000.0,MT
30000,  Subsidies ,2011,-443000000.0,MT
31000,Current-dollar GDP ,2011,99921100000.0,NE
31000,Compensation ,2011,47836900000.0,NE
31000,Gross operating surplus ,2011,46622900000.0,NE
31000,  Taxes on production and imports (TOPI) ,2011,6290500000.0,NE
31000,  Subsidies ,2011,-829200000.0,NE
32000,Current-dollar GDP ,2011,127677900000.0,NV
32000,Compensation ,2011,63760100000.0,NV
32000,Gross operating surplus ,2011,52778300000.0,NV
32000,  Taxes on production and imports (TOPI) ,2011,11444100000.0,NV
32000,  Subsidies ,2011,-304600000.0,NV
33000,Current-dollar GDP ,2011,66153200000.0,NH
33000,Compensation ,2011,36919300000.0,NH
33000,Gross operating surplus ,2011,24797900000.0,NH
33000,  Taxes on production and imports (TOPI) ,2011,4633600000.0,NH
33000,  Subsidies ,2011,-197600000.0,NH
34000,Current-dollar GDP ,2011,495965800000.0,NJ
34000,Compensation ,2011,272747200000.0,NJ
34000,Gross operating surplus ,2011,180443500000.0,NJ
34000,  Taxes on production and imports (TOPI) ,2011,44551200000.0,NJ
34000,  Subsidies ,2011,-1776100000.0,NJ
35000,Current-dollar GDP ,2011,87062800000.0,NM
35000,Compensation ,2011,42979600000.0,NM
35000,Gross operating surplus ,2011,38783000000.0,NM
35000,  Taxes on production and imports (TOPI) ,2011,5588400000.0,NM
35000,  Subsidies ,2011,-288200000.0,NM
36000,Current-dollar GDP ,2011,1247605800000.0,NY
36000,Compensation ,2011,665960600000.0,NY
36000,Gross operating surplus ,2011,488737600000.0,NY
36000,  Taxes on production and imports (TOPI) ,2011,99310400000.0,NY
36000,  Subsidies ,2011,-6402900000.0,NY
37000,Current-dollar GDP ,2011,431722700000.0,NC
37000,Compensation ,2011,222349300000.0,NC
37000,Gross operating surplus ,2011,180758200000.0,NC
37000,  Taxes on production and imports (TOPI) ,2011,30107400000.0,NC
37000,  Subsidies ,2011,-1492200000.0,NC
38000,Current-dollar GDP ,2011,41587700000.0,ND
38000,Compensation ,2011,20899800000.0,ND
38000,Gross operating surplus ,2011,18498800000.0,ND
38000,  Taxes on production and imports (TOPI) ,2011,3069900000.0,ND
38000,  Subsidies ,2011,-880800000.0,ND
39000,Current-dollar GDP ,2011,528189900000.0,OH
39000,Compensation ,2011,284931900000.0,OH
39000,Gross operating surplus ,2011,210736800000.0,OH
39000,  Taxes on production and imports (TOPI) ,2011,34374200000.0,OH
39000,  Subsidies ,2011,-1852900000.0,OH
40000,Current-dollar GDP ,2011,166235800000.0,OK
40000,Compensation ,2011,82376300000.0,OK
40000,Gross operating surplus ,2011,74005000000.0,OK
40000,  Taxes on production and imports (TOPI) ,2011,10499900000.0,OK
40000,  Subsidies ,2011,-645400000.0,OK
41000,Current-dollar GDP ,2011,170630900000.0,OR
41000,Compensation ,2011,93015900000.0,OR
41000,Gross operating surplus ,2011,69624200000.0,OR
41000,  Taxes on production and imports (TOPI) ,2011,8657300000.0,OR
41000,  Subsidies ,2011,-666500000.0,OR
42000,Current-dollar GDP ,2011,624819700000.0,PA
42000,Compensation ,2011,341988600000.0,PA
42000,Gross operating surplus ,2011,243508300000.0,PA
42000,  Taxes on production and imports (TOPI) ,2011,41551300000.0,PA
42000,  Subsidies ,2011,-2228500000.0,PA
44000,Current-dollar GDP ,2011,50206100000.0,RI
44000,Compensation ,2011,27573200000.0,RI
44000,Gross operating surplus ,2011,18692300000.0,RI
44000,  Taxes on production and imports (TOPI) ,2011,4147899999.9999995,RI
44000,  Subsidies ,2011,-207200000.0,RI
45000,Current-dollar GDP ,2011,172075100000.0,SC
45000,Compensation ,2011,95523300000.0,SC
45000,Gross operating surplus ,2011,64607300000.0,SC
45000,  Taxes on production and imports (TOPI) ,2011,12515000000.0,SC
45000,  Subsidies ,2011,-570500000.0,SC
46000,Current-dollar GDP ,2011,41892100000.0,SD
46000,Compensation ,2011,18677300000.0,SD
46000,Gross operating surplus ,2011,21041900000.0,SD
46000,  Taxes on production and imports (TOPI) ,2011,2900100000.0,SD
46000,  Subsidies ,2011,-727200000.0,SD
47000,Current-dollar GDP ,2011,269814200000.0,TN
47000,Compensation ,2011,141610600000.0,TN
47000,Gross operating surplus ,2011,109185000000.0,TN
47000,  Taxes on production and imports (TOPI) ,2011,19920700000.0,TN
47000,  Subsidies ,2011,-902000000.0,TN
48000,Current-dollar GDP ,2011,1341334400000.0,TX
48000,Compensation ,2011,642776900000.0,TX
48000,Gross operating surplus ,2011,602528400000.0,TX
48000,  Taxes on production and imports (TOPI) ,2011,99491900000.0,TX
48000,  Subsidies ,2011,-3462700000.0,TX
49000,Current-dollar GDP ,2011,125565000000.0,UT
49000,Compensation ,2011,65045600000.0,UT
49000,Gross operating surplus ,2011,53731800000.0,UT
49000,  Taxes on production and imports (TOPI) ,2011,7135000000.0,UT
49000,  Subsidies ,2011,-347400000.0,UT
50000,Current-dollar GDP ,2011,28418700000.0,VT
50000,Compensation ,2011,15757900000.0,VT
50000,Gross operating surplus ,2011,10167500000.0,VT
50000,  Taxes on production and imports (TOPI) ,2011,2593900000.0,VT
50000,  Subsidies ,2011,-100600000.0,VT
51000,Current-dollar GDP ,2011,435180300000.0,VA
51000,Compensation ,2011,247186500000.0,VA
51000,Gross operating surplus ,2011,161081100000.0,VA
51000,  Taxes on production and imports (TOPI) ,2011,28075400000.0,VA
51000,  Subsidies ,2011,-1162700000.0,VA
53000,Current-dollar GDP ,2011,379574900000.0,WA
53000,Compensation ,2011,194176300000.0,WA
53000,Gross operating surplus ,2011,156428300000.0,WA
53000,  Taxes on production and imports (TOPI) ,2011,30382800000.0,WA
53000,  Subsidies ,2011,-1412500000.0,WA
54000,Current-dollar GDP ,2011,69234100000.0,WV
54000,Compensation ,2011,35987600000.0,WV
54000,Gross operating surplus ,2011,27882600000.0,WV
54000,  Taxes on production and imports (TOPI) ,2011,5521100000.0,WV
54000,  Subsidies ,2011,-157300000.0,WV
55000,Current-dollar GDP ,2011,266364400000.00003,WI
55000,Compensation ,2011,150131200000.0,WI
55000,Gross operating surplus ,2011,97389500000.0,WI
55000,  Taxes on production and imports (TOPI) ,2011,19779300000.0,WI
55000,  Subsidies ,2011,-935600000.0,WI
56000,Current-dollar GDP ,2011,39751400000.0,WY
56000,Compensation ,2011,16163600000.0,WY
56000,Gross operating surplus ,2011,19614600000.0,WY
56000,  Taxes on production and imports (TOPI) ,2011,4059700000.0,WY
56000,  Subsidies ,2011,-86500000.0,WY
91000,Current-dollar GDP ,2011,856035100000.0,
91000,Compensation ,2011,475078100000.0,
91000,Gross operating surplus ,2011,330156000000.0,
91000,  Taxes on production and imports (TOPI) ,2011,53555700000.0,
91000,  Subsidies ,2011,-2754700000.0,
92000,Current-dollar GDP ,2011,2865775100000.0,
92000,Compensation ,2011,1563550200000.0,
92000,Gross operating surplus ,2011,1103428500000.0,
92000,  Taxes on production and imports (TOPI) ,2011,211433800000.0,
92000,  Subsidies ,2011,-12637400000.0,
93000,Current-dollar GDP ,2011,2183345900000.0,
93000,Compensation ,2011,1188343100000.0,
93000,Gross operating surplus ,2011,852702900000.0,
93000,  Taxes on production and imports (TOPI) ,2011,150539500000.0,
93000,  Subsidies ,2011,-8239600000.0,
94000,Current-dollar GDP ,2011,1017343700000.0,
94000,Compensation ,2011,538373000000.0,
94000,Gross operating surplus ,2011,419026800000.0,
94000,  Taxes on production and imports (TOPI) ,2011,67226200000.0,
94000,  Subsidies ,2011,-7282200000.0,
95000,Current-dollar GDP ,2011,3352354900000.0,
95000,Compensation ,2011,1788570000000.0,
