year,state,pce_clothing_footwear_and_related_services,pce_communication,pce_education,pce_financial_services_and_insurance,pce_food_and_beverages_purchased_for_off-premises_consumption,pce_food_services_and_accommodations,pce_furnishings_household_equipment_and_routine_household_maintenance,pce_health,pce_housing_utilities_and_fuels,pce_other_goods_and_services,pce_total,pce_recreation,pce_transportation
1999,NJ,11897700000.0,5946200000.0,6024400000.0,19443900000.0,17284300000.0,10943100000.0,11065200000.0,35076000000.0,41159200000.0,14468600000.0,219538600000.0,20751400000.0,21536600000.0
1999,NM,1345700000.0,745800000.0,686600000.0,2489400000.0,3143900000.0,2358600000.0,1785300000.0,5629800000.0,6315700000.0,2316400000.0,34380000000.0,2592400000.0,4418700000.0
1999,NV,1693900000.0,1010200000.0,530200000.00000006,4153399999.9999995,4058300000.0,3107200000.0,2418800000.0,5956000000.0,9424900000.0,3094300000.0,46167100000.0,4574000000.0,5595500000.0
1999,NY,22082100000.0,11325600000.0,8607400000.0,36880800000.0,29700600000.0,25513800000.0,18447700000.0,84513300000.0,80457100000.0,33619800000.000004,434642200000.0,36323800000.0,36771700000.0
1999,OH,10721400000.0,4592300000.0,5090300000.0,15188800000.0,20065200000.0,14843500000.0,13350500000.0,42715400000.0,40744300000.0,16775099999.999998,244679600000.0,24205200000.0,28468500000.0
1999,OK,2873900000.0,1540800000.0,1291500000.0,4047600000.0,5194700000.0,3698600000.0,3280900000.0,11200000000.0,11202500000.0,4085200000.0,63402600000.0,5556400000.0,8433299999.999999
1999,OR,3336700000.0,1365500000.0,1405900000.0,6249600000.0,6853800000.0,5001800000.0,3976200000.0,10816800000.0,13744900000.0,5001700000.0,75645500000.0,7113400000.0,9715000000.0
1999,PA,12735800000.0,5395600000.0,7357400000.0,22219400000.0,22491200000.0,14731400000.0,13333800000.0,50875600000.0,48369400000.0,21511900000.0,286180600000.0,25250500000.0,29875000000.0
1999,RI,923800000.0,513500000.0,554600000.0,1919500000.0,1889700000.0,1499000000.0,930000000.0,4275200000.0,4121700000.0,1549500000.0,23393700000.0,1912600000.0,2537100000.0
1999,SC,4203100000.0000005,1533400000.0,1559600000.0,4664500000.0,7605000000.0,5580100000.0,4642900000.0,13356700000.0,14598700000.0,5262300000.0,80383000000.0,6713900000.0,9615300000.0
1999,SD,607900000.0,308100000.0,320900000.0,987200000.0,1257400000.0,989000000.0,759800000.0,2809800000.0,2353200000.0,976300000.0,14585200000.0,1307700000.0,1431500000.0
1999,TN,5913600000.0,2098400000.0,1704200000.0,7412600000.0,9966500000.0,7675300000.0,6925100000.0,21048800000.0,20001500000.0,8097400000.0,118263800000.0,10550200000.0,15722200000.0
1999,TX,21397900000.0,13130500000.0,8033400000.0,32371800000.0,36001600000.0,27386500000.0,23448300000.0,67281300000.0,77027800000.0,28614500000.0,434458200000.0,40592000000.0,56070600000.0
1999,UT,1899200000.0,838600000.0,665700000.0,3146600000.0,3792500000.0,2636700000.0,2420600000.0,5696200000.0,7884800000.0,2421300000.0,41686700000.0,4237399999.9999995,5623400000.0
1999,VA,8145900000.0,4506800000.0,3119900000.0,10847500000.0,13265000000.0,10068200000.0,8902200000.0,23085800000.0,31622200000.0,12919000000.0,162484300000.0,17186300000.0,18386800000.0
1999,VT,567900000.0,280700000.0,420100000.0,916600000.0,1311200000.0,955100000.0,637300000.0,2298300000.0,2737900000.0,930400000.0,14585600000.0,1381500000.0,1576600000.0
1999,WA,5485400000.0,3450000000.0,2457100000.0,10649700000.0,12029400000.0,8704400000.0,7203200000.0,21788000000.0,25128300000.0,10343900000.0,140900900000.0,13714100000.0,17679700000.0
1999,WI,4682400000.0,1678700000.0,2374100000.0,9054600000.0,10251500000.0,6489600000.0,5915800000.0,20419200000.0,20638700000.0,7344500000.0,116623100000.0,10436400000.0,13769600000.0
1999,WV,1278100000.0,606300000.0,544900000.0,1909500000.0,3204000000.0,1847200000.0,1673600000.0,6990900000.0,5433200000.0,2493500000.0,33356400000.0,2387400000.0,3705800000.0
1999,WY,576900000.0,198900000.0,208300000.0,1035400000.0000001,986300000.0,735100000.0,460900000.0,1562900000.0,1954000000.0,651900000.0,10698300000.0,870600000.0,1361600000.0
2000,AK,575300000.0,272100000.0,322600000.0,999600000.0,1636300000.0,1262600000.0,769100000.0,2627600000.0,2897900000.0,1308700000.0,17079700000.0,1632000000.0,2201100000.0
2000,AL,3910200000.0,2163700000.0,1443900000.0,6434400000.0,8335799999.999999,4874900000.0,4458200000.0,16739700000.0,15720700000.0,5226800000.0,89929000000.0,7667600000.0,11359600000.0
2000,AR,2456100000.0,1199900000.0,912700000.0,3890400000.0,4313000000.0,2741600000.0,2621600000.0,9178200000.0,8947200000.0,3016700000.0,50721000000.0,3996900000.0,6546200000.0
2000,AZ,4555900000.0,2553100000.0,2068100000.0,9026500000.0,9438400000.0,8244200000.000001,6847400000.0,17009200000.0,24437400000.0,8234200000.000001,121307400000.0,11476700000.0,16110800000.0
2000,CA,39230200000.0,21599600000.0,15576900000.0,68958000000.0,63729800000.0,51641500000.0,42399400000.0,123035300000.0,157667400000.0,54166700000.0,838174000000.0,91071900000.0,97234900000.0
2000,CO,4874200000.0,2913700000.0,2375300000.0,9061600000.0,8926200000.0,8280000000.0,6439800000.0,15707700000.0,21061800000.0,7707800000.0,116594900000.0,14424200000.0,14340100000.0
2000,CT,4392800000.0,2494300000.0,2601000000.0,11529400000.0,7233400000.0,4957200000.0,4876800000.0,16618300000.0,16283200000.0,6717800000.0,100843200000.0,9805000000.0,11297900000.0
2000,DC,983700000.0,599300000.0,424200000.0,1801300000.0,1695900000.0,1418000000.0,967000000.0,3595300000.0,2969800000.0,3203300000.0,22397900000.0,1665300000.0,2595200000.0
2000,DE,1019200000.0,361600000.0,439300000.0,1932700000.0,1701300000.0,1366900000.0,1128100000.0,3343600000.0,3685900000.0,1472800000.0,21270400000.0,1996100000.0,2447100000.0
2000,FL,13676600000.0,9065000000.0,5224200000.0,37402900000.0,34401400000.0,27336800000.0,22741800000.0,64141800000.0,84962200000.0,27407500000.0,412352500000.0,37304900000.0,46773100000.0
2000,GA,8922000000.0,3879800000.0,3088500000.0,14753000000.0,15846500000.0,12740900000.0,10424400000.0,30006000000.0,34018100000.0,12056500000.0,188692100000.0,16916500000.0,25485800000.0
2000,HI,1499400000.0,558700000.0,520500000.0,2267400000.0,2859500000.0,2115600000.0,1251900000.0,4947800000.0,6007700000.0,2151700000.0,30439200000.0,2407100000.0,2824200000.0
2000,IA,2522400000.0,1204500000.0,1335200000.0,3756900000.0,5202900000.0,3573800000.0,2969700000.0,11387300000.0,11088000000.0,4204100000.0000005,63619800000.0,5922300000.0,8246500000.0
2000,ID,923300000.0,413800000.0,465800000.0,2130100000.0,2556700000.0,1567100000.0,1406500000.0,3964400000.0,5187800000.0,1449500000.0,26082300000.0,2384800000.0,3249000000.0
2000,IL,14340000000.0,6536100000.0,7942200000.0,26582400000.0,21948500000.0,18177900000.0,15211200000.0,48593400000.0,52513200000.0,22422500000.0,311284200000.0,28329200000.0,37771600000.0
2000,IN,5677300000.0,2123699999.9999998,2527600000.0,8538200000.000001,11637800000.0,8481799999.999999,7303000000.0,23417000000.0,23378900000.0,8502500000.0,133628200000.00002,12035900000.0,16672000000.0
2000,KS,2368200000.0,2522400000.0,1417500000.0,4439500000.0,5278900000.0,3326900000.0,2937900000.0,10127200000.0,10010700000.0,3751200000.0,61411400000.0,6474400000.0,7222500000.0
2000,KY,3405400000.0,1232200000.0,1667000000.0,5576300000.0,7778400000.0,5080300000.0,4217100000.0000005,15870900000.0,13692100000.0,5712500000.0,83751000000.0,6683800000.0,10702900000.0
2000,LA,3958300000.0,1472500000.0,1337400000.0,6287500000.0,8277600000.0,5904500000.0,4518200000.0,16502599999.999998,14830700000.0,6059200000.0,87610600000.0,6074700000.0,11139900000.0
2000,MA,8972000000.0,3875100000.0,4199399999.9999995,19346700000.0,14064700000.0,11628400000.0,8647600000.0,33267100000.0,31105300000.0,12731000000.0,189001700000.0,18984900000.0,18901100000.0
2000,MD,6382200000.0,3259800000.0,3291600000.0,11024500000.0,10578200000.0,7710100000.0,6803900000.0,22576600000.0,26583700000.0,10004200000.0,139635900000.0,13671200000.0,15085300000.0
2000,ME,1275500000.0,411400000.0,695700000.0,2130600000.0,2794700000.0,1854900000.0,1391100000.0,5367300000.0,5672500000.0,2279600000.0,31167400000.0,2737900000.0,3463700000.0
2000,MI,10162700000.0,3719800000.0,5166200000.0,17609500000.0,19726500000.0,12375800000.0,12234100000.0,37779200000.0,40941400000.0,16399200000.0,229744600000.0,19619800000.0,26396000000.0
2000,MN,5198100000.0,2490000000.0,3451400000.0,10414600000.0,10218900000.0,7274100000.0,6337700000.0,23235900000.0,22802100000.0,8223799999.999999,133478900000.0,13009100000.0,15666800000.0
2000,MO,4912900000.0,3598700000.0,2645800000.0,10166100000.0,10034000000.0,7847900000.0,6119300000.0,22158000000.0,21390700000.0,8286900000.0,132309200000.00002,14894200000.0,16814900000.000002
2000,MS,2313400000.0,924900000.0,870400000.0,2832600000.0,4890900000.0,2974100000.0,2590900000.0,9861300000.0,9169500000.0,3013400000.0,50425500000.0,3619600000.0,6564800000.0
2000,MT,644400000.0,336500000.0,363800000.0,1318700000.0,1793000000.0,1279400000.0,907800000.0,3252600000.0,3277800000.0,1268900000.0,19466400000.0,1809000000.0,2599700000.0
2000,NC,8402900000.0,3639700000.0,2758500000.0,14477200000.0,16091000000.0,11103200000.0,10861200000.0,30739000000.0,32256000000.0,12721400000.0,181767100000.0,15806300000.0,22640700000.0
2000,ND,592200000.0,235700000.0,318000000.0,1196800000.0,1181100000.0,829600000.0,730400000.0,2672000000.0,2248300000.0,869300000.0,13971000000.0,1105500000.0,1461200000.0
2000,NE,1527200000.0,759800000.0,881900000.0,3859700000.0,3152700000.0,2312800000.0,1785000000.0,6625200000.0,6219300000.0,2278100000.0,38873200000.0,3198300000.0,5084800000.0
2000,NH,1710900000.0,537800000.0,872500000.0,3605800000.0,3004400000.0,1955500000.0,1660400000.0,5199000000.0,6051300000.0,2014100000.0,34584700000.0,2940000000.0,4102399999.9999995
2000,NJ,12341100000.0,6458800000.0,6511400000.0,21904200000.0,18326900000.0,11644600000.0,12055900000.0,37655000000.0,44024500000.0,15386100000.0,236810500000.0,22051300000.0,23393200000.0
2000,NM,1357600000.0,792500000.0,743700000.0,2737400000.0,3219200000.0,2538700000.0,1862000000.0,5835700000.0,6762200000.0,2377400000.0,36468100000.0,2755300000.0,4879500000.0
2000,NV,1733500000.0,1118800000.0,546400000.0,4736400000.0,4329400000.0,3451400000.0,2683500000.0,6652200000.0,10161400000.0,3369200000.0,50610400000.0,5087100000.0,6145800000.0
2000,NY,22883900000.0,12354600000.0,9153100000.0,41760700000.0,30896100000.0,28131000000.0,20097500000.0,89895700000.0,85679400000.0,35607400000.0,467342000000.0,38733700000.0,40220900000.0
2000,OH,10780900000.0,4820800000.0,5546900000.0,16821800000.0,20955800000.0,15510600000.0,14176200000.0,46014800000.0,43631800000.0,17716500000.0,261025600000.0,25436600000.0,30581400000.0
2000,OK,3045200000.0,1609100000.0,1403100000.0,4538000000.0,5320400000.0,3984400000.0,3398600000.0,11959800000.0,12000500000.0,4336400000.0,67647700000.0,5795600000.0,9191300000.0
2000,OR,3367000000.0,1417900000.0,1489900000.0,6860100000.0,7209400000.0,5309500000.0,4084600000.0,11888200000.0,14702700000.0,5214100000.0,80905200000.0,7628000000.0,10340300000.0
2000,PA,13108200000.0,5918200000.0,7714500000.0,24686200000.0,23617700000.0,15767800000.0,14257700000.0,54327000000.0,51824800000.0,22901000000.0,306158900000.0,26644800000.0,32160500000.0
2000,RI,987000000.0,531900000.0,583600000.0,2145100000.0,2000100000.0,1640800000.0,1068099999.9999999,4522000000.0,4401700000.0,1675700000.0,25345400000.0,2055800000.0000002,2859900000.0
2000,SC,4255399999.9999995,1666400000.0,1615900000.0,5261700000.0,7884000000.0,5929500000.0,4859600000.0,14473900000.0,15596400000.0,5468100000.0,86016900000.0,7022200000.0,10705600000.0
2000,SD,609500000.0,331400000.0,327200000.0,1126600000.0,1308100000.0,1062200000.0,795100000.0,3010800000.0,2534600000.0,1005600000.0,15553000000.0,1378700000.0,1545900000.0
2000,TN,6024700000.0,2313200000.0,1919500000.0,8278000000.0,10312900000.0,7890100000.0,7224400000.0,22794300000.0,21373100000.0,8502100000.0,126206000000.0,11062700000.0,16866599999.999998
2000,TX,22539700000.0,14588400000.0,8886300000.0,35715300000.0,37829700000.0,29917600000.0,25075000000.0,72888200000.0,82465700000.0,30599100000.0,472005900000.0,44504400000.0,62853600000.0
2000,UT,1906900000.0,903000000.0,724000000.0,3477100000.0,3938800000.0,2855400000.0,2539000000.0,6314300000.0,8451900000.0,2517000000.0,44820900000.0,4450700000.0,6196200000.0
2000,VA,8325700000.000001,4832800000.0,3419100000.0,12113600000.0,14062000000.0,10988700000.0,9438400000.0,25018200000.0,33853699999.999996,13819500000.0,175778300000.0,18767700000.0,20493400000.0
2000,VT,583900000.0,283200000.0,437600000.0,1035099999.9999999,1375800000.0,1027200000.0,703700000.0,2514800000.0,2936900000.0,976700000.0,15688600000.0,1426600000.0,1747300000.0
2000,WA,5581000000.0,4191100000.0000005,2715500000.0,11956000000.0,12766600000.0,9170400000.0,7658600000.0,23020300000.0,26933200000.0,11138700000.0,151834200000.0,14839900000.0,19587700000.0
2000,WI,4840000000.0,1819200000.0,2549600000.0,10089400000.0,10605200000.0,7006000000.0,6261800000.0,22148700000.0,22148100000.0,7802900000.0,125128500000.0,10972500000.0,14879600000.0
2000,WV,1317500000.0,667700000.0,573100000.0,2110900000.0,3271800000.0,1940900000.0,1725200000.0,7417400000.0,5793600000.0,2552600000.0,35221900000.0,2520900000.0,3959300000.0
2000,WY,567200000.0,200600000.0,225400000.0,1220700000.0,1020000000.0,776000000.0,479100000.0,1695800000.0,2107800000.0000002,666100000.0,11458700000.0,884400000.0,1505500000.0
2001,AK,579300000.0,280500000.0,330500000.0,993500000.0,1689200000.0,1300600000.0,803100000.0,3061200000.0,3096700000.0,1346300000.0,18093400000.0,1683500000.0,2258500000.0
2001,AL,3909700000.0,2202300000.0,1493500000.0,6359300000.0,8794100000.0,4967100000.0,4478100000.0,18109800000.0,16849800000.0,5451700000.0,93426300000.0,7766200000.0,11364600000.0
2001,AR,2464100000.0,1266200000.0,957700000.0,3823000000.0,4439100000.0,2840900000.0,2629700000.0,10091400000.0,9591400000.0,3075400000.0,52962600000.0,4090600000.0,6632300000.0
2001,AZ,4640100000.0,2634400000.0,2215000000.0,9053100000.0,9949900000.0,8415200000.000001,7018700000.0,18665800000.0,26287200000.0,8562200000.000001,127156300000.0,11810100000.0,16360200000.0
2001,CA,38097600000.0,22324100000.0,17061099999.999998,67324600000.00001,67543800000.0,53704200000.0,44607900000.0,132508000000.0,169298700000.0,57450200000.0,880192800000.0,93591700000.0,99685900000.0
2001,CO,4953300000.0,2841800000.0,2536600000.0,8852800000.0,9568100000.0,8642300000.0,6704400000.0,17484200000.0,22696500000.0,8088700000.0,122831300000.0,14566500000.0,14866300000.0
2001,CT,4357500000.0,2532100000.0,2732300000.0,11365100000.0,7670200000.0,5071100000.0,5131000000.0,18093500000.0,17465100000.0,7010500000.0,105200400000.0,9970100000.0,11427800000.0
2001,DC,946200000.0,595900000.0,481200000.0,1719200000.0,1804000000.0,1437200000.0,818500000.0,3788200000.0,3175400000.0,3430500000.0,23136400000.0,1765600000.0,2541700000.0
2001,DE,1042900000.0000001,340000000.0,490400000.0,1931900000.0,1799500000.0,1381200000.0,1175300000.0,3711900000.0,3953700000.0,1581200000.0,22446200000.0,2054699999.9999998,2504000000.0
2001,FL,13745200000.0,9487600000.0,5781000000.0,36235800000.0,36088500000.0,28316900000.0,23914200000.0,70783600000.0,91262300000.0,28703200000.0,432799700000.0,38953500000.0,47028600000.0
2001,GA,8975500000.0,4220500000.0,3328300000.0,14775300000.0,16444900000.000002,13021400000.0,10764500000.0,32405700000.0,36697600000.0,12600500000.0,197679700000.0,17239000000.0,25819000000.0
2001,HI,1432600000.0,611800000.0,551700000.0,2245200000.0,2970300000.0,2118400000.0,1330700000.0,5294800000.0,6417100000.0,2164800000.0,31631000000.0,2501500000.0,2850100000.0
2001,IA,2477700000.0,1173100000.0,1416500000.0,3672000000.0,5372500000.0,3626900000.0,2984200000.0,12233400000.0,11839400000.0,4241700000.0,65783399999.99999,5853300000.0,8379100000.0
2001,ID,941100000.0,408500000.0,502400000.0,2115300000.0000002,2653500000.0,1622700000.0,1430000000.0,4374100000.0,5551200000.0,1508800000.0,27268400000.0,2418000000.0,3258500000.0
2001,IL,14065700000.0,6852200000.0,8377900000.0,25547700000.0,22718000000.0,18673800000.0,15523400000.0,52258000000.0,56426000000.0,23111400000.0,321922500000.0,28228300000.0,37728700000.0
2001,IN,5673100000.0,2093199999.9999998,2635400000.0,8344799999.999999,11839100000.0,8666200000.0,7311300000.0,25316500000.0,25091800000.0,8765700000.0,138688200000.0,12089100000.0,17057900000.000002
2001,KS,2363200000.0,2871100000.0,1442200000.0,4317800000.0,5438300000.0,3395700000.0,2941500000.0,11070000000.0,10727200000.0,3832200000.0,63799700000.0,6502200000.0,7247700000.0
2001,KY,3373300000.0,1266500000.0,1764900000.0,5582900000.0,8015100000.0,5175900000.0,4186300000.0,17416400000.0,14675300000.0,5831000000.0,86725800000.0,6700600000.0,10403900000.0
2001,LA,3948500000.0,1514800000.0,1392600000.0,6186300000.0,8422000000.0,6047800000.0,4612600000.0,17954300000.0,15855500000.0,6244200000.0,91219700000.0,6209500000.0,11287000000.0
2001,MA,8928200000.0,4277600000.0000005,4520200000.0,19181500000.0,14779900000.0,11966100000.0,9114500000.0,36248700000.0,33352199999.999996,13412600000.0,199043300000.0,19487600000.0,19169200000.0
2001,MD,6436800000.0,3515200000.0,3504400000.0,10842400000.0,11051200000.0,8177800000.0,7190600000.0,24976300000.0,28524400000.0,10521500000.0,147369600000.0,13936200000.0,15758400000.0
2001,ME,1266600000.0,420600000.0,772000000.0,2076699999.9999998,2929900000.0,1918600000.0,1471400000.0,5855200000.0,6085300000.0,2399700000.0,32939300000.000004,2923300000.0,3577700000.0
2001,MI,9918500000.0,3653400000.0,5341300000.0,17131900000.000002,20482700000.0,12766100000.0,12385200000.0,40166400000.0,43892000000.0,17032400000.000002,237983400000.0,19658400000.0,26509200000.0
2001,MN,5285600000.0,2476400000.0,3628400000.0,10253400000.0,10824700000.0,7511000000.0,6529400000.0,24993300000.0,24475900000.0,8556400000.0,139611900000.0,13325300000.0,15939300000.0
2001,MO,4954200000.0,3553300000.0,2802400000.0,9877500000.0,10321100000.0,8065600000.0,6256600000.0,24439600000.0,22942800000.0,8594100000.0,138209100000.0,15147000000.0,17357400000.0
2001,MS,2295000000.0,965200000.0,972800000.0,2801200000.0,5042200000.0,3036200000.0,2570900000.0,10809500000.0,9826100000.0,3150600000.0,52806800000.0,3678600000.0,6737700000.0
2001,MT,655500000.0,365800000.0,381100000.0,1281600000.0,1832300000.0,1310100000.0,948300000.0,3550700000.0,3519900000.0,1322400000.0,20467800000.0,1863700000.0,2766700000.0
2001,NC,8429900000.0,3616700000.0,3017800000.0,14115000000.0,16565599999.999998,11249900000.0,10920300000.0,33869100000.0,34667100000.0,13206900000.0,188665100000.0,15826900000.0,22553600000.0
2001,ND,588100000.0,231100000.0,338200000.0,1215000000.0,1221100000.0,837300000.0,746000000.0,2952900000.0,2394600000.0,897500000.0,14725900000.0,1162700000.0,1540100000.0
2001,NE,1516800000.0,734900000.0,902600000.0,3725300000.0,3256200000.0,2333400000.0,1810500000.0,7317200000.0,6661800000.0,2375900000.0,40478200000.0,3159200000.0,5407300000.0
2001,NH,1719400000.0,516200000.00000006,948000000.0,3630200000.0,3153600000.0,2044400000.0,1741800000.0,5720600000.0,6514400000.0,2118100000.0,36600300000.0,3014900000.0,4317200000.0
2001,NJ,12067100000.0,6550100000.0,6970800000.0,21378300000.0,19358200000.0,12137800000.0,12640900000.0,40591900000.0,47240600000.0,16290800000.0,249301300000.0,23376500000.0,24306400000.0
2001,NM,1396100000.0,802300000.0,759800000.0,2690400000.0,3279100000.0,2628300000.0,1868900000.0,6259100000.0,7249200000.0,2427100000.0,38026000000.0,2821400000.0,5055100000.0
2001,NV,1788600000.0,1168300000.0,587900000.0,4662900000.0,4615700000.0,3488200000.0,2832200000.0,7520000000.0,10996400000.0,3604700000.0,53759100000.0,5391000000.0,6434200000.0
2001,NY,22510400000.0,12620600000.0,9653400000.0,39799500000.0,32418300000.0,27939500000.0,20878400000.0,97116800000.0,91748800000.0,37048900000.0,486283500000.0,39271800000.0,40833600000.0
2001,OH,10672200000.0,4880900000.0,5991600000.0,16135700000.0,21883900000.0,15887000000.0,14188100000.0,50654900000.0,46674600000.0,18223800000.0,271659099999.99997,25989100000.0,29884200000.0
2001,OK,3058200000.0,1567000000.0,1488400000.0,4457400000.0,5425500000.0,4098899999.9999995,3424900000.0,12953400000.0,12835500000.0,4545000000.0,70755900000.0,5837800000.0,9595800000.0
2001,OR,3350700000.0,1403800000.0,1534500000.0,6792500000.0,7568000000.0,5413300000.0,4076700000.0,13110600000.0,15726200000.0,5397200000.0,83903800000.0,7693300000.0,10154700000.0
2001,PA,12721800000.0,6250000000.0,8198100000.0,24165500000.0,24201400000.0,16179400000.0,14559900000.0,58995100000.0,55496300000.0,23693500000.0,319605100000.0,27513600000.0,32870400000.0
2001,RI,984200000.0,515700000.00000006,618900000.0,2111800000.0000002,2104400000.0,1719100000.0,1122000000.0,4899600000.0,4727600000.0,1762200000.0,26639200000.0,2121900000.0,2957100000.0
